,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
311,"Milk, Tree Nuts, Soybeans",46,,0.6mg,3,0.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Blueberry Yogurt (Cultured Pasteurized Grade A Low Fat Milk, Sugar, Strawberries, Modified Corn Starch, Nonfat Milk, Kosher Gelatin , Citric Acid, Tricalcium Phosphate, Colored with Carmine, Natural Flavor, Pectin, Vitamin A Acetate, Vitamin D3.), Strawberry Low Fat Yogurt (Cultured Pasteurized Grade A Reduced Fat Milk, Sugar, Nonfat Milk, High Fructose Corn Syrup, Strawberry Puree, Modified Corn Starch, Kosher Gelatin, Natural Flavor, Potassium Sorbate (maintain freshness), Carmine (color), Vitamin A Acetate, Vitamin D3, Lactic Acid Esters Of Mono And Diglycerides, Nitrogen.), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. ), Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Coconut Milk Yogurt (Organic coconut milk (filtered water, organic coconut cream), organic cane sugar, rice starch, less than 2% of: calcium citrate, pectin, live and active cultures, vitamin d2, vitamin b12. Produced in a facility that also processes other tree nuts and soy.), Yogurt (Pasteurized Grade A Nonfat Milk. 2% or Less of: Corn Starch, Kosher Gelatin, Pectin, Yogurt Cultures (L. bulgaricus, S. thermophilus, L. acidophilus), Vitamin A Acetate, Vitamin D3.)",16088398,0001-01-01T00:00:00,Yogurt Bar,0.39,1.6g,0.3g,1 OZ,17.7mg,Cold Breakfast,5.8g,"BREAKFAST, MI,TN,SY",8.7g,7,0g
312,,150,,20.1mg,3,2.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Carne Asada (Carne Picada, Yellow Onions, 64 Taqueria Spice Mix (Salt, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Cayenne Pepper, Oregano), Granulated Garlic, Lime Juice (Key west lime juice, sodium benzoate.)), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.), Cilantro and Onion Relish (Yellow Onions, Cilantro), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Cabbage",16088399,0001-01-01T00:00:00,Carne Asada Taco,3.0,9.9g,0.7g,1 EACH,269.4mg,World's Fare Your Way,2.3g,"LUNCH, TB",19.6g,33,0g
313,,140,,15mg,3,2.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Pork Carnitas (Cooked Boneless Carnitas (Pork Carnitas, Marinated with; Water, Salt, Orange Juice Concentrate, Sugar, Sodium Phosphates, Garlic Powder, Paprika, Caramel Color, Spice.)), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.), Cilantro and Onion Relish (Yellow Onions, Cilantro), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Cabbage",16088400,0001-01-01T00:00:00,Carnitas Street Taco,3.0,7.1g,0.7g,1 EACH,378.2mg,World's Fare Your Way,2.8g,"LUNCH, TB",20.1g,35,0g
314,"Wheat, Soybeans, Gluten",247,,0mg,3,3.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Gardein Fishless Fish Patty (Water, Soy Protein Concentrate*, Expeller Pressed Canola Oil*, Potato Starch, Methylcellulose, Soy Protein Isolate*, Sea Salt, Natural Flavors (plant sources), Vital Wheat Gluten*, Yeast Extract, Algal Oil (plant source of Omega 3 DHA and EPA), Citric Acid, Organic Cane Sugar, Color Added, Onion Powder, Pea Protein, Carrot Fiber, Beetroot Fiber, Turmeric Extract, Paprika and Rosemary Extracts, Natural Smoke Flavor, Breading (water, enriched wheat flour [wheat flour*, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], modified corn starch, tapioca starch, yellow corn flour, wheat gluten*, salt, onion powder, spices, garlic powder, baking powder, canola oil, soy flour, xanthan gum, paprika, sugar, turmeric, soy bean oil). *Non-genetically engineered.), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Serrano Creme (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Serrano Peppers, Cilantro, Salt), Cilantro and Onion Relish (Yellow Onions, Cilantro), Cabbage",16088401,0001-01-01T00:00:00,Fish-Less Tacos,3.0,7.3g,1.3g,1 EACH,274.1mg,World's Fare Your Way,1.3g,"LUNCH, TB,VG,WH,SY,CG",24.8g,125,0g
315,,147,,28.6mg,3,2.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.), Marinated Chicken Thigh (Chicken Thigh Meat , Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), 64 Taqueria Spice Mix (Salt, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Cayenne Pepper, Oregano), Garlic (Garlic, Water, Citric Acid.)), Cilantro and Onion Relish (Yellow Onions, Cilantro), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Cabbage",16088402,0001-01-01T00:00:00,Grilled Chicken Street Taco,3.0,7.2g,0.8g,1 EACH,251.3mg,World's Fare Your Way,2.1g,"LUNCH, TB",19.2g,44,0g
316,,462,,63.7mg,3,10.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Carne Asada Taco (Carne Asada (Carne Picada, Yellow Onions, 64 Taqueria Spice Mix (Salt, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Cayenne Pepper, Oregano), Granulated Garlic, Lime Juice (Key west lime juice, sodium benzoate.)), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.), Cilantro and Onion Relish (Yellow Onions, Cilantro), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Cabbage), Carnitas Street Taco (Pork Carnitas (Cooked Boneless Carnitas (Pork Carnitas, Marinated with; Water, Salt, Orange Juice Concentrate, Sugar, Sodium Phosphates, Garlic Powder, Paprika, Caramel Color, Spice.)), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.), Cilantro and Onion Relish (Yellow Onions, Cilantro), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Cabbage), Grilled Chicken Street Taco (Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. ), Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.), Marinated Chicken Thigh (Chicken Thigh Meat , Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), 64 Taqueria Spice Mix (Salt, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Cayenne Pepper, Oregano), Garlic (Garlic, Water, Citric Acid.)), Cilantro and Onion Relish (Yellow Onions, Cilantro), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Cabbage), Limes",16088403,0001-01-01T00:00:00,Taco Trio,7.0,24.2g,2.2g,1 PLATE,898.9mg,World's Fare Your Way,7.2g,LUNCH,67.8g,113,0g
317,,545,,0mg,3,4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Salsa (Fire Roasted Tomatoes, Fire Roasted Jalapeno Peppers, Salt, Water.), Tortilla Chips (White Corn Flour, Water, contains less than 2 % of the following: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum.), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt",16088404,0001-01-01T00:00:00,Chips and Salsa Bar,3.0,5.9g,3.2g,8 OZ,1074.3mg,World's Fare Sides,5.8g,"LUNCH, VG",59.6g,290,0.1g
318,Soybeans,162,,0mg,3,10.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)",16088405,0001-01-01T00:00:00,Refried Beans,1.5,10.2g,0.2g,4 OZ,418.4mg,World's Fare Sides,0.4g,"LUNCH, VG,SY",29.7g,7,0g
319,,143,,0mg,3,1.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Long Grain Rice (Enriched with Iron.), Peas & Carrots, Mexican Rice Seasoning (Maltodextrin, Salt, Onion, Spices (including paprika), Green and Red Bell Pepper, Autolyzed Yeast Extract, Garlic, Sugar, Beet Powder (color), Citric Acid, Silicon Dioxide (prevent caking), Natural Flavor.)",16088406,0001-01-01T00:00:00,Spanish Rice,1.5,3.6g,0.1g,4 OZ,258.4mg,World's Fare Sides,0.5g,"LUNCH, VG",30.5g,4,0g
320,"Milk, Wheat, Soybeans, Gluten",583,,1.3mg,3,9.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Kachumber Salad (Cucumber, Tomatoes, Red Onion, Lime Juice (Key west lime juice, sodium benzoate.), Jalapenos, Mint, Salt, Ground Cumin), Falafel Balls (Falafel Dough (Water, Chickpeas, Parsley, Onions, Cilantro, Serrano Peppers, Garlic Puree (garlic, citric acid, ascorbic acid), 2% or Less of: Salt, Spices, Rice Flour, Xanthan Gum.), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Dill Yogurt Sauce (Yogurt (Pasteurized Grade A Nonfat Milk. 2% or Less of: Corn Starch, Kosher Gelatin, Pectin, Yogurt Cultures (L. bulgaricus, S. thermophilus, L. acidophilus), Vitamin A Acetate, Vitamin D3.), Tahini Sesame Paste (Pure Ground Hulled Sesame Seeds.), Lemon, Dill Weed, Salt, Garlic), Iceberg Lettuce, Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)",16088407,0001-01-01T00:00:00,Falafel Shawarma Wrap,4.95,20.6g,3g,1 EACH,1322mg,World's Fare,9.1g,"LUNCH, VT,MI,WH,SY,CG",76.6g,207,0g
321,"Milk, Soybeans",413,,10mg,3,0g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"French Fried Chips (Potatoes, Vegetable Oil (Soybean, Canola, Corn, and/or Sunflower Oils), Dextrose, Disodium Dihydrogen Pyrophosphate (to maintain natural color) ), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.)",16088408,0001-01-01T00:00:00,Homestyle Potato Chips,2.0,7.6g,4.6g,5 OZ,222mg,World's Fare,0.1g,"LUNCH, VT,MI,SY",32.9g,259,0g
322,"Milk, Wheat, Soybeans, Gluten",665,,51.8mg,3,5.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Kachumber Salad (Cucumber, Tomatoes, Red Onion, Lime Juice (Key west lime juice, sodium benzoate.), Jalapenos, Mint, Salt, Ground Cumin), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Gyro (Lamb & Beef) (Beef, Cereal (corn, wheat, and rye flours), Water, Lamb, Seasonings (salt, monosodium glutamate, spices, onions, garlic, maltodextrin).), Dill Yogurt Sauce (Yogurt (Pasteurized Grade A Nonfat Milk. 2% or Less of: Corn Starch, Kosher Gelatin, Pectin, Yogurt Cultures (L. bulgaricus, S. thermophilus, L. acidophilus), Vitamin A Acetate, Vitamin D3.), Tahini Sesame Paste (Pure Ground Hulled Sesame Seeds.), Lemon, Dill Weed, Salt, Garlic), Iceberg Lettuce, Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)",16088409,0001-01-01T00:00:00,Lamb/Beef Shawarma Wrap,5.95,26.2g,11.8g,1 EACH,1447.5mg,World's Fare,5.3g,"LUNCH, MI,WH,SY,CG",61.2g,313,0g
323,"Milk, Wheat, Soybeans, Gluten",825,,120.8mg,3,6.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Black Forest Ham (Cured with: Water, Salt, Sugar, Vinegar, Corn syrup, Sodium phosphates, Sodium erythorbate, Sodium nitrite; Added caramel color), Deli Roll (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.), Hot Pepper Jack Cheese (Habenero Jack Cheese (Monterey jack cheese [pasteurized milk, cheese cultures, salt, habanero peppers, enzymes]).), Sliced Cucumbers (Cucumber), Sliced Tomatoes (Tomatoes), Just Vegan Mayonnaise ( Expeller-Pressed Canola Oil, Water, Modified Food Starches, White Distilled Vinegar, Sugar, Contains less than 2% of Garlic Puree (garlic, citric acid), Lemon Juice Concentrate, Pea Protein, Salt, Spice, Tapioca Maltodextrin, Fruit and Vegetable Juice (color), Calcium Disodium EDTA (preservative). May contain soy.), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16088410,0001-01-01T00:00:00,Ham Sandwich,6.95,44.7g,15.5g,1 EACH,2636.5mg,Deli,7.9g,"LUNCH, MI,WH,SY,CG",59g,427,0g
