,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
128,"Fish, Tree Nuts, Soybeans",686,,63.5mg,3,3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Tom Kha Broth (Chicken Stock (Water, Carrots, Yellow Onions, Celery, Cracked Black Pepper, Parsley, Cilantro, Bay Leaves), Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Fish Sauce (Water, Anchovy Extract, Salt, Sugar.), Ginger, Lime Juice (Key west lime juice, sodium benzoate.), Fair Trade Organic Sugar Cane, Lemon Grass, LIME LEAVES, Salt), Charred Vegetables (Mixed Color Baby Carrots, Snap Peas, Broccolini, Shitake Mushrooms, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Roasted Chicken Breast ( Breast Chicken B/S Fresh, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Chili Oil (Canola Oil, Red Pepper, Garlic), Sliced Bamboo Shoots (Bamboo Shoots, Water, Citric Acid.), Cilantro",16088991,0001-01-01T00:00:00,Tom Kha Soup,5.0,26.6g,21.1g,1 EACH,1460.6mg,Starters,9.1g,"ALL DAY, FI,TN,SY",18.9g,518,0.1g
129,"Eggs, Wheat, Soybeans, Gluten",225,,5.8mg,3,1.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Fried Won Ton Chips (Wonton Skins (Wheat Flour, Water, Eggs, Salt, Sodium Benzoate, Enzyme, Dusted with Cornstarch. ), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Bistro Edamame Hummus (Edamame, Tahini Sesame Paste (Pure Ground Hulled Sesame Seeds.), Water, Lime Juice (Key west lime juice, sodium benzoate.), Garlic, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Cilantro, Salt, Ground Coriander, Ground Cumin), Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088992,0001-01-01T00:00:00,WonTon Hummus Plate,2.0,7.7g,0.8g,1 EACH,1202.4mg,Starters,7.9g,"ALL DAY, VT,EG,WH,SY,CG",29.5g,73,0g
130,Soybeans,323,,0mg,3,5.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Organic Lettuce, Asian Salad Mix (Baby Bok Choy, Snow Peas, Red Bell Pepper, Celery, Carrots), Spring Mix, Spicy Miso Dressing (Canola Oil, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Light Miso Soybean Paste (Water, Soybeans, Rice, Salt, Alcohol, Vitamin B12. ), Ginger, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Garlic Chili Sauce (Chili, Salt, Garlic, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Pure Sesame Oil, Fair Trade Organic Sugar Cane), Cherry Tomatoes, Edamame, Taro Sticks (Taro, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt)",16088993,0001-01-01T00:00:00,Bistro Green Salad,6.0,6.4g,1.8g,1 PLATE,532.4mg,Share Plates,8.9g,"ALL DAY, TB,VG,SY",21.5g,215,0.1g
131,Soybeans,212,,0mg,3,3.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Organic Lettuce, Spicy Miso Dressing (Canola Oil, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Light Miso Soybean Paste (Water, Soybeans, Rice, Salt, Alcohol, Vitamin B12. ), Ginger, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Garlic Chili Sauce (Chili, Salt, Garlic, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Pure Sesame Oil, Fair Trade Organic Sugar Cane), Asian Salad Mix (Baby Bok Choy, Snow Peas, Red Bell Pepper, Celery, Carrots), Spring Mix, Cherry Tomatoes, Taro Sticks (Taro, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt), Edamame",16088994,0001-01-01T00:00:00,Bistro Green Salad Half Order,3.0,3.8g,1.2g,1 PLATE,350.4mg,Share Plates,5.1g,"ALL DAY, VG,TB,SY",13.8g,145,0.1g
132,Soybeans,487,,57.8mg,3,5.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Organic Lettuce, Marinated Tri Tip (Beef Tri Tip, Bistro Marinade (Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Garlic, Red Pepper)), Asian Salad Mix (Baby Bok Choy, Snow Peas, Red Bell Pepper, Celery, Carrots), Spring Mix, Spicy Miso Dressing (Canola Oil, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Light Miso Soybean Paste (Water, Soybeans, Rice, Salt, Alcohol, Vitamin B12. ), Ginger, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Garlic Chili Sauce (Chili, Salt, Garlic, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Pure Sesame Oil, Fair Trade Organic Sugar Cane), Cherry Tomatoes, Edamame, Taro Sticks (Taro, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Salt)",16088995,0001-01-01T00:00:00,Bistro Salad w/ Steak,9.0,24g,5g,1 PLATE,599.7mg,Share Plates,9.3g,"ALL DAY, TB,SY",22.1g,302,0.1g
133,"Wheat, Soybeans, Gluten",298,,28mg,3,1.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Chicken Potsticker (Chicken meat, enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cabbage, water, carrots, celery, green onion, contains 2% or less of sugar, sesame oil, chicken base flavor (salt, yeast extract, sugar, maltodextrin from tapioca, chicken broth, dehydrated onion, canola oil, spice, natural flavor), sea salt, cooking wine (rice wine, salt, caramel color), ginger, garlic powder, soy sauce (water, wheat, soybeans, salt, contains less than 0.1% of sodium benzoate as preservative), salt, yeast extract enhancer (yeast extract, canola oil), white pepper, and corn starch as processing aid.), Pot Sticker Dipping Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Pure Sesame Oil, Red Bell Pepper, Cilantro), Orange Zest (Navel Orange), Water, Cilantro, Red Bell Pepper, Canola Oil",16088996,0001-01-01T00:00:00,Chicken Potstickers,9.0,16.3g,0.4g,1 PLATE,1227.2mg,Share Plates,5.2g,"ALL DAY, WH,SY,CG",40.8g,71,0g
134,"Wheat, Soybeans, Gluten",177,,14mg,3,1.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Chicken Potsticker (Chicken meat, enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), cabbage, water, carrots, celery, green onion, contains 2% or less of sugar, sesame oil, chicken base flavor (salt, yeast extract, sugar, maltodextrin from tapioca, chicken broth, dehydrated onion, canola oil, spice, natural flavor), sea salt, cooking wine (rice wine, salt, caramel color), ginger, garlic powder, soy sauce (water, wheat, soybeans, salt, contains less than 0.1% of sodium benzoate as preservative), salt, yeast extract enhancer (yeast extract, canola oil), white pepper, and corn starch as processing aid.), Pot Sticker Dipping Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Pure Sesame Oil, Red Bell Pepper, Cilantro), Orange Zest (Navel Orange), Cilantro, Red Bell Pepper, Canola Oil",16088997,0001-01-01T00:00:00,Chicken Potstickers Half Order,5.0,8.8g,0.4g,1 PLATE,844.5mg,Share Plates,4.3g,"ALL DAY, WH,SY,CG",23.1g,50,0g
135,"Milk, Wheat, Soybeans, Gluten",413,,33.3mg,3,1.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Roasted Pork Belly (Pork Belly (all natural pork), Organic Sugar, Salt, Garlic, Cracked Black Pepper, Cilantro), Bao Bun Chimei (Wheat flour, water, sugar, fresh yeast, milk, palm oil, emulsifier (d-sorbitol e420), soybean oil, soy lecithin, glycerin fatty acid ester, sucrose fatty acid ester, coconut oil, corn starch, salt, calcium carbonate, corn starch, wheat flour, sodium erythorbate, alpha-amylase, tapioca starch, water.), Pickled Daikon and Carrots (Banh Mi Brine (Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Organic Sugar, Salt, Garlic, Jalapenos), Carrots, Daikon Root), Taro Chips (Taro, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Bistro Spice Mix (Salt, Granulated Garlic, Onion Powder, Black Pepper, Cayenne Pepper)), Pickled Cucumbers (Cucumber, Water, Organic Sugar, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Salt), Limes, Hoisin Glaze (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Honey, Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Canola Oil, Cilantro, Garlic, Green Onions, peppercorns, Star Anise), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Cilantro",16088998,0001-01-01T00:00:00,Pork Belly Bun,4.0,7.9g,9.6g,1 EACH,1458.4mg,Share Plates,13.4g,"ALL DAY, MI,WH,SY,CG",34.2g,254,0g
136,"Wheat, Soybeans, Gluten",213,,18.2mg,3,2.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Pork & Vegetable Pot Sticker (Pork, Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Water, Cabbage, Soy Sauce (Water, Soybeans, Salt, And Wheat Flour), 2% or Less of: Salt, Green Onion, Sugar, Modified Corn Starch, Rice Flour, Garlic, Sesame Seed Oil, Spices, Soybean Oil, Sodium Phosphate.), Pot Sticker Dipping Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Pure Sesame Oil, Red Bell Pepper, Cilantro), Orange Zest (Navel Orange), Cilantro, Red Bell Pepper, Canola Oil",16088999,0001-01-01T00:00:00,Pork and Veg Potstickers Half Order,5.0,8.6g,2.3g,1 PLATE,826.4mg,Share Plates,5.2g,"ALL DAY, WH,SY,CG",24.8g,84,0g
137,"Wheat, Soybeans, Gluten",371,,36.5mg,3,3.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Pork & Vegetable Pot Sticker (Pork, Enriched Bleached Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Water, Cabbage, Soy Sauce (Water, Soybeans, Salt, And Wheat Flour), 2% or Less of: Salt, Green Onion, Sugar, Modified Corn Starch, Rice Flour, Garlic, Sesame Seed Oil, Spices, Soybean Oil, Sodium Phosphate.), Pot Sticker Dipping Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Pure Sesame Oil, Red Bell Pepper, Cilantro), Orange Zest (Navel Orange), Water, Cilantro, Red Bell Pepper, Canola Oil",16089000,0001-01-01T00:00:00,Pork and Vegetable Pot Stickers,9.0,15.9g,4.1g,1 PLATE,1190.9mg,Share Plates,7g,"ALL DAY, WH,SY,CG",44.2g,139,0g
138,"Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",485,,28.3mg,3,1.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"TAKOYAKI (Water, cabbage, seasoning powder (wheat, salt, monosodium glutamate, disodium 5'-inosinate, disodium 5'-guanylate, sodium acid pyrophsophate, soidum bicarbonate, potassium acid tartrate, monocalcium phosphate, corn starch, wheat starch, white pepper poder, soy protein), octopus, tabpioca starch, scallion, soybean oil, vinegar ginger (ginger, water, salt, monosodium glutamate, acetic acid, citri acid, potassium sorbate), bonito seasoning (salt, monosodium glutamate, bonito powder, glucose, potato starch, disodium 5'-inosinate, disodium 5'-guanylate, disodium succinate), glucose, monosodium glutamate, salt, guar gum.), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Daikon Carrot Garnish (Daikon Root, Carrots), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Dried Fish Shavings (Skipjack Tuna.), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16089001,0001-01-01T00:00:00,Takoyaki,5.0,8.9g,4g,1 PLATE,865.1mg,Share Plates,17g,"ALL DAY, EG,FI,SF,WH,SY,CG",34.7g,305,0g
139,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten",355,,0mg,3,3.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Tempura Batter (Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Water, Ice), Tempura Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Water, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Ginger), Yams, Broccolini, Carrots, Shitake Mushrooms, Green Onions, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16089002,0001-01-01T00:00:00,Vegetable Tempura Full Order,7.0,4.8g,0.7g,1 PLATE,1397.4mg,Share Plates,13.2g,"ALL DAY, VT,MI,EG,TN,WH,SY,CG",55.1g,85,0g
140,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten",234,,0mg,3,3.6g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Tempura Batter (Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Water, Ice), Tempura Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Water, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Ginger), Broccolini, Carrots, Yams, Green Onions, Shitake Mushrooms, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)",16089003,0001-01-01T00:00:00,Vegetable Tempura Half Order,4.0,3.1g,0.7g,1 PLATE,765.3mg,Share Plates,7.1g,"ALL DAY, VT,MI,EG,TN,WH,SY,CG",32.1g,83,0g
