,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
168,Eggs,146,,356mg,2,0g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087459,0001-01-01T00:00:00,Cage Free Scrambled Eggs,1.25,11g,2.5g,3 OZ,248mg,Hot Breakfast,0.8g,"BREAKFAST, TB,VT,EG",0.8g,103,0g
169,,153,,38mg,2,0g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.)",16087460,0001-01-01T00:00:00,Pork Sausage Links (2),0.95,8.8g,4.1g,2 EACH,404.5mg,Hot Breakfast,0g,BREAKFAST,0g,116,0.1g
170,"Milk, Wheat, Gluten",157,,43.9mg,2,0.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Milk (Milk, Vitamin D3.), Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.), Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Salt, Black Pepper",16087461,0001-01-01T00:00:00,Sausage Gravy,0.5,9.6g,3.4g,4 OZ,267.2mg,Hot Breakfast,3.6g,"BREAKFAST, MI,WH,CG",7.9g,85,0g
171,Eggs,68,,0mg,2,0g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Egg Whites (Egg Whites, Less than 1%: Vegetable Gums (xanthan and guar gum), Color (includes beta carotene), Vitamins and Minerals: Calcium Sulfate, Iron (ferric phosphate), Vitamin E (alpha tocopheryl acetate), Zinc Sulfate, Calcium Pantothenate, Vitamin B12, Vitamin B1 (thiamin mononitrate), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Folic Acid (B vitamin), Biotin, Vitamin D2.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087462,0001-01-01T00:00:00,Scrambled Egg Whites,1.25,8.9g,0g,3 OZ,139.5mg,Hot Breakfast,0g,"BREAKFAST, VT,EG,TB",0.9g,26,0g
172,"Soybeans, Gluten",249,,0mg,2,5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Steel Cut Oatmeal (Steel Cut Oats (100% Whole Grain Irish Oats. May Contain Milk,Soy,Tree Nuts,Wheat)), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. )",16087463,0001-01-01T00:00:00,Steelcut Oatmeal,1.95,7.4g,1g,10 OZ,57.8mg,Hot Breakfast,7.8g,"BREAKFAST, TB,VT,SY,CG",44.7g,49,0g
173,"Milk, Eggs, Wheat, Soybeans, Gluten",70,,0mg,2,1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)",16087464,0001-01-01T00:00:00,Veggie Sausage,1.09,9g,0g,1 EACH,250mg,Hot Breakfast,1g,"BREAKFAST, VT,MI,EG,WH,SY,CG",4g,23,0g
174,,14,,0mg,2,0.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Strawberry, Grapes, Watermelon, Pineapple, Honeydew, Cantaloupe, Green Kale",16087465,0001-01-01T00:00:00,Cut Fresh Fruit,0.39,0.3g,0g,1 OZ,3mg,Cold Breakfast,2.6g,"BREAKFAST, VG,TB",3.5g,1,0g
175,,72,,0mg,2,3.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Granny Smith Apples, Red Delicious Apple",16087466,0001-01-01T00:00:00,Whole Apple,0.79,0.2g,0g,1 EACH,0.7mg,Cold Breakfast,14.4g,"BREAKFAST, VG,TB",19.5g,1,0g
176,,115,,0mg,2,3.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,Banana,16087467,0001-01-01T00:00:00,Whole Banana,0.49,1.4g,0.1g,1 EACH,1.3mg,Cold Breakfast,15.8g,"BREAKFAST, VG,TB",29.5g,4,0g
177,,55,,0mg,2,2.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,Navel Orange,16087468,0001-01-01T00:00:00,Whole Orange,0.59,1g,0g,1 EACH,1.1mg,Cold Breakfast,9.5g,"BREAKFAST, VG,TB",14g,2,0g
178,"Milk, Tree Nuts, Soybeans",46,,0.6mg,2,0.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Blueberry Yogurt (Cultured Pasteurized Grade A Low Fat Milk, Sugar, Strawberries, Modified Corn Starch, Nonfat Milk, Kosher Gelatin , Citric Acid, Tricalcium Phosphate, Colored with Carmine, Natural Flavor, Pectin, Vitamin A Acetate, Vitamin D3.), Strawberry Low Fat Yogurt (Cultured Pasteurized Grade A Reduced Fat Milk, Sugar, Nonfat Milk, High Fructose Corn Syrup, Strawberry Puree, Modified Corn Starch, Kosher Gelatin, Natural Flavor, Potassium Sorbate (maintain freshness), Carmine (color), Vitamin A Acetate, Vitamin D3, Lactic Acid Esters Of Mono And Diglycerides, Nitrogen.), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. ), Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Coconut Milk Yogurt (Organic coconut milk (filtered water, organic coconut cream), organic cane sugar, rice starch, less than 2% of: calcium citrate, pectin, live and active cultures, vitamin d2, vitamin b12. Produced in a facility that also processes other tree nuts and soy.), Yogurt (Pasteurized Grade A Nonfat Milk. 2% or Less of: Corn Starch, Kosher Gelatin, Pectin, Yogurt Cultures (L. bulgaricus, S. thermophilus, L. acidophilus), Vitamin A Acetate, Vitamin D3.)",16087469,0001-01-01T00:00:00,Yogurt Bar,0.39,1.6g,0.3g,1 OZ,17.7mg,Cold Breakfast,5.8g,"BREAKFAST, MI,TN,SY",8.7g,7,0g
179,"Wheat, Gluten",114,,0mg,2,0.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"6"" Flour Tortilla (Bleached Flour, Enriched Flour (niacin, iron, thiamine, mononitrate, riboflavin, folic acid), Water, Palm Oil, Salt, Baking Powder, (sodium acid pyrophosphate, sodium, aluminum sulfate, sodium bicarbonate, corn starch, monocalcium phosphate), Calcium Propionate, Mono- & Diglycerides, Fumaric Acid, Guar Gum, L-Cysteine and/or Sodium Metabisulfate. )",16087470,0001-01-01T00:00:00,Flour Tortilla,0.45,3g,0.6g,1 EACH,260.7mg,Breakfast Sides,1.7g,"BREAKFAST, VG,WH,CG",19.5g,23,
180,Milk,113,,10.1mg,2,1.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Hash Browns (Potatoes. Contains 2% or less of Dextrose, Sodium Acid Pyrophsophate to maintain color.), Clarified Butter  (Pasteurized cream), Salt, Black Pepper",16087471,0001-01-01T00:00:00,Hash Brown Potatoes,1.65,2.7g,2.3g,4 OZ,167.6mg,Breakfast Sides,0g,"BREAKFAST, VT,TB,MI",18.8g,32,0g
181,Soybeans,162,,0mg,2,10.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)",16087472,0001-01-01T00:00:00,Refried Beans,1.5,10.2g,0.2g,4 OZ,418.4mg,Breakfast Sides,0.4g,"BREAKFAST, VG,SY",29.7g,7,0g
182,"Milk, Eggs, Wheat, Soybeans, Gluten",697,,255.1mg,2,2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Bacon (1) (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16087473,0001-01-01T00:00:00,Bacon Bobcat Sandwich,3.95,34.5g,18g,1 EACH,1768.7mg,Grill,2.5g,"BREAKFAST, MI,EG,WH,SY,CG",47.7g,368,0g
183,"Milk, Eggs, Wheat, Soybeans, Gluten",970,,420.1mg,2,12g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Refried Beans (Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Chopped Bacon (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087474,0001-01-01T00:00:00,Bacon Breakfast Burrito,4.95,47g,20.3g,1 EACH,2156.3mg,Grill,6.5g,"BREAKFAST, MI,EG,WH,SY,CG",89.1g,437,0g
184,"Milk, Eggs, Wheat, Soybeans, Gluten",1054,,589.6mg,2,3.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Bacon (1) (Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.)), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16087475,0001-01-01T00:00:00,Bacon Breakfast Quesadilla,4.95,55.3g,29.5g,1 EACH,2254mg,Grill,2.5g,"BREAKFAST, MI,EG,WH,SY,CG",54.3g,621,0g
185,"Milk, Eggs, Wheat, Soybeans, Gluten",811,,556.5mg,2,3.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Cage Free Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cilantro",16087476,0001-01-01T00:00:00,Breakfast Quesadilla,3.95,42.1g,24.5g,1 EACH,1427.1mg,Grill,2.5g,"BREAKFAST, VT,MI,EG,WH,SY,CG",54.3g,428,0g
186,"Milk, Eggs, Wheat, Soybeans, Gluten",496,,228.9mg,2,2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Sourdough Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Sour Culture, Salt, Less than 2% of the following: Vital Wheat Gluten, Yeast, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk, and tree nuts.), Cage Free Eggs, Ham (Water, Natural Salt Blend (Potassium Chloride, Sea Salt), Turbinado Sugar, Salt, Cultured Celery Powder, Cherry Powder.), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Clarified Butter  (Pasteurized cream)",16087477,0001-01-01T00:00:00,Ham Bobcat Sandwich,3.95,28.3g,10.5g,1 EACH,1458.3mg,Grill,2.5g,"BREAKFAST, MI,EG,WH,SY,CG",47.7g,190,0g
